From Date,To Date,pm2_5,pm10,NO,NO2,NOx
23-10-2021 19:45,23-10-2021 20:00,31,101,4,18.3,22.3
23-10-2021 20:00,23-10-2021 20:15,36,118,3.5,17.1,20.6
23-10-2021 20:15,23-10-2021 20:30,36,118,1.8,17.1,18.8
23-10-2021 20:30,23-10-2021 20:45,36,118,5.4,13.9,19.3
23-10-2021 20:45,23-10-2021 21:00,36,118,2.8,14.6,17.4
23-10-2021 21:00,23-10-2021 21:15,48,151,5.7,17.5,23.2
23-10-2021 21:15,23-10-2021 21:30,48,151,3.9,19.2,23.1
23-10-2021 21:30,23-10-2021 21:45,48,151,None,19.3,18.6
23-10-2021 21:45,23-10-2021 22:00,48,151,3.3,19.9,23.2
23-10-2021 22:00,23-10-2021 22:15,46,144,1.8,17.8,19.6
23-10-2021 22:15,23-10-2021 22:30,46,144,3.7,16.7,20.4
23-10-2021 22:30,23-10-2021 22:45,46,144,4.2,18.3,22.5
23-10-2021 22:45,23-10-2021 23:00,46,144,5.8,19.2,25
23-10-2021 23:00,23-10-2021 23:15,47,135,3.5,22,25.5
23-10-2021 23:15,23-10-2021 23:30,47,135,3.8,24.3,28
23-10-2021 23:30,23-10-2021 23:45,47,135,8.3,24.7,33.1
23-10-2021 23:45,24-10-2021 00:00,47,135,4,28.2,32.2
24-10-2021 00:00,24-10-2021 00:15,74,None,3.1,26.9,30
24-10-2021 00:15,24-10-2021 00:30,74,180,4.1,24.5,28.6
24-10-2021 00:30,24-10-2021 00:45,74,180,4,24,28
24-10-2021 00:45,24-10-2021 01:00,74,180,5.3,21.9,27.3
24-10-2021 01:00,24-10-2021 01:15,62,146,5.2,22.6,27.7
24-10-2021 01:15,24-10-2021 01:30,62,146,5,24.9,29.9
24-10-2021 01:30,24-10-2021 01:45,62,146,3.1,27.9,31
24-10-2021 01:45,24-10-2021 02:00,62,146,5.3,27.2,32.5
24-10-2021 02:00,24-10-2021 02:15,95,197,None,None,None
24-10-2021 02:15,24-10-2021 02:30,95,197,None,None,None
24-10-2021 02:30,24-10-2021 02:45,95,197,None,None,None
24-10-2021 02:45,24-10-2021 03:00,95,197,6.5,35.3,41.8
24-10-2021 03:00,24-10-2021 03:15,90,194,7.7,34.3,42
24-10-2021 03:15,24-10-2021 03:30,90,194,7.2,33.3,40.5
24-10-2021 03:30,24-10-2021 03:45,90,194,5.6,31.7,37.3
24-10-2021 03:45,24-10-2021 04:00,90,194,4.3,29.9,34.2
24-10-2021 04:00,24-10-2021 04:15,90,184,3.5,25.8,29.2
24-10-2021 04:15,24-10-2021 04:30,90,184,2.2,22.4,24.6
24-10-2021 04:30,24-10-2021 04:45,90,184,4.3,20.4,24.7
24-10-2021 04:45,24-10-2021 05:00,90,184,4.7,19.7,24.4
24-10-2021 05:00,24-10-2021 05:15,56,117,4.1,17.6,21.6
24-10-2021 05:15,24-10-2021 05:30,56,117,5.8,16.4,22.3
24-10-2021 05:30,24-10-2021 05:45,56,117,2.9,16.2,19.1
24-10-2021 05:45,24-10-2021 06:00,56,117,2.3,16.3,18.5
24-10-2021 06:00,24-10-2021 06:15,51,99,3,15.1,18.1
24-10-2021 06:15,24-10-2021 06:30,51,99,4.8,15.7,20.6
24-10-2021 06:30,24-10-2021 06:45,51,99,2.8,15.8,18.7
24-10-2021 06:45,24-10-2021 07:00,51,99,3,16.1,19.1
24-10-2021 07:00,24-10-2021 07:15,46,97,3.2,15.7,19
24-10-2021 07:15,24-10-2021 07:30,46,97,6.4,17.3,23.7
24-10-2021 07:30,24-10-2021 07:45,46,97,5.2,18.8,24
24-10-2021 07:45,24-10-2021 08:00,46,97,3.5,19.2,22.7
24-10-2021 08:00,24-10-2021 08:15,66,128,4.2,18.6,22.8
24-10-2021 08:15,24-10-2021 08:30,66,128,2.5,17.6,20.1
24-10-2021 08:30,24-10-2021 08:45,66,128,2.5,15.1,17.6
24-10-2021 08:45,24-10-2021 09:00,66,128,4.4,11.5,15.9
24-10-2021 09:00,24-10-2021 09:15,73,149,4.2,13,17.2
24-10-2021 09:15,24-10-2021 09:30,73,149,4,15.7,19.7
24-10-2021 09:30,24-10-2021 09:45,73,149,3,15.2,18.2
24-10-2021 09:45,24-10-2021 10:00,73,149,4.2,13.9,18.1
24-10-2021 10:00,24-10-2021 10:15,75,150,2.1,14,16.2
24-10-2021 10:15,24-10-2021 10:30,75,150,4.6,11.8,16.4
24-10-2021 10:30,24-10-2021 10:45,75,150,3.3,14.1,17.4
24-10-2021 10:45,24-10-2021 11:00,75,150,2.5,12.1,14.6
24-10-2021 11:00,24-10-2021 11:15,59,132,4,11.6,15.6
24-10-2021 11:15,24-10-2021 11:30,59,132,5.2,9.5,14.7
24-10-2021 11:30,24-10-2021 11:45,59,132,6.1,11.7,17.8
24-10-2021 11:45,24-10-2021 12:00,59,132,2.7,13.1,15.8
24-10-2021 12:00,24-10-2021 12:15,57,135,2.3,12.9,15.3
24-10-2021 12:15,24-10-2021 12:30,57,135,4.1,11,15.1
24-10-2021 12:30,24-10-2021 12:45,57,135,4.7,10.8,15.5
24-10-2021 12:45,24-10-2021 13:00,57,135,3.1,11.3,14.4
24-10-2021 13:00,24-10-2021 13:15,45,113,1.5,10.8,12.3
24-10-2021 13:15,24-10-2021 13:30,45,113,4.2,9.9,14.1
24-10-2021 13:30,24-10-2021 13:45,45,113,3.5,8.6,12.1
24-10-2021 13:45,24-10-2021 14:00,45,113,4.4,9.2,13.7
24-10-2021 14:00,24-10-2021 14:15,34,96,4.6,8.6,13.2
24-10-2021 14:15,24-10-2021 14:30,34,96,1.9,8.8,10.7
24-10-2021 14:30,24-10-2021 14:45,34,96,2.6,9.6,12.2
24-10-2021 14:45,24-10-2021 15:00,34,96,3.4,8.8,12.2
24-10-2021 15:00,24-10-2021 15:15,34,89,3.1,10.3,13.4
24-10-2021 15:15,24-10-2021 15:30,34,89,5,9.4,14.4
24-10-2021 15:30,24-10-2021 15:45,34,89,4.9,9.7,14.5
24-10-2021 15:45,24-10-2021 16:00,34,89,3.7,9.2,12.8
24-10-2021 16:00,24-10-2021 16:15,45,122,2.2,9.8,12
24-10-2021 16:15,24-10-2021 16:30,45,122,4.9,11.4,16.2
24-10-2021 16:30,24-10-2021 16:45,45,122,3.9,8.6,12.4
24-10-2021 16:45,24-10-2021 17:00,45,122,1.5,8.7,10.2
24-10-2021 17:00,24-10-2021 17:15,39,77,5.9,8.3,14.2
24-10-2021 17:15,24-10-2021 17:30,39,77,3.7,8,11.7
24-10-2021 17:30,24-10-2021 17:45,39,77,4.4,7.5,12
24-10-2021 17:45,24-10-2021 18:00,39,77,3.2,10.1,13.3
24-10-2021 18:00,24-10-2021 18:15,9,30,3.6,9.8,13.4
24-10-2021 18:15,24-10-2021 18:30,9,30,3.5,8.1,11.6
24-10-2021 18:30,24-10-2021 18:45,9,30,3.3,8.7,11.9
24-10-2021 18:45,24-10-2021 19:00,9,30,3.1,8.2,11.3
24-10-2021 19:00,24-10-2021 19:15,27,39,3.2,9,12.2
24-10-2021 19:15,24-10-2021 19:30,27,39,5.4,8.8,14.2
24-10-2021 19:30,24-10-2021 19:45,27,39,3.9,10.3,14.1
24-10-2021 19:45,24-10-2021 20:00,27,39,2.8,9,11.8
24-10-2021 20:00,24-10-2021 20:15,48,68,1.9,10.6,12.5
24-10-2021 20:15,24-10-2021 20:30,48,68,2.9,12.1,15
24-10-2021 20:30,24-10-2021 20:45,48,68,2.5,14.2,16.8
24-10-2021 20:45,24-10-2021 21:00,48,68,2.8,13.2,16.1
24-10-2021 21:00,24-10-2021 21:15,24,39,2.2,16.9,19.1
24-10-2021 21:15,24-10-2021 21:30,24,39,2,16.5,18.4
24-10-2021 21:30,24-10-2021 21:45,24,39,4.2,19.8,24
24-10-2021 21:45,24-10-2021 22:00,24,39,4.5,20.7,25.1
24-10-2021 22:00,24-10-2021 22:15,33,36,3.2,16.7,19.8
24-10-2021 22:15,24-10-2021 22:30,33,36,1.7,14,15.7
24-10-2021 22:30,24-10-2021 22:45,33,36,2.9,11.3,14.2
24-10-2021 22:45,24-10-2021 23:00,33,36,2.7,12.5,15.3
24-10-2021 23:00,24-10-2021 23:15,29,34,3.5,11.8,15.3
24-10-2021 23:15,24-10-2021 23:30,29,34,3.5,10.9,14.3
24-10-2021 23:30,24-10-2021 23:45,29,34,3.2,11,14.1
24-10-2021 23:45,25-10-2021 00:00,29,34,4.3,11.2,15.5
25-10-2021 00:00,25-10-2021 00:15,16,28,3,11.9,14.9
25-10-2021 00:15,25-10-2021 00:30,16,28,3.4,10.4,13.8
25-10-2021 00:30,25-10-2021 00:45,16,28,1.9,11.7,13.6
25-10-2021 00:45,25-10-2021 01:00,16,28,2.4,11.4,13.8
25-10-2021 01:00,25-10-2021 01:15,19,29,1.6,11.1,12.7
25-10-2021 01:15,25-10-2021 01:30,19,29,1.2,13.2,14.4
25-10-2021 01:30,25-10-2021 01:45,19,29,1.7,13.1,14.8
25-10-2021 01:45,25-10-2021 02:00,19,29,3.6,12.9,16.4
25-10-2021 02:00,25-10-2021 02:15,19,33,None,None,None
25-10-2021 02:15,25-10-2021 02:30,19,33,None,None,None
25-10-2021 02:30,25-10-2021 02:45,19,33,None,None,None
25-10-2021 02:45,25-10-2021 03:00,19,33,4.1,20.2,24.3
25-10-2021 03:00,25-10-2021 03:15,25,39,5.4,19.2,24.6
25-10-2021 03:15,25-10-2021 03:30,25,39,5.4,19.5,24.9
25-10-2021 03:30,25-10-2021 03:45,25,39,5.2,19.5,24.7
25-10-2021 03:45,25-10-2021 04:00,25,39,5.6,17.9,23.4
25-10-2021 04:00,25-10-2021 04:15,20,41,3.5,21.9,25.4
25-10-2021 04:15,25-10-2021 04:30,20,41,3.4,22.4,25.9
25-10-2021 04:30,25-10-2021 04:45,20,41,3.9,21.7,25.6
25-10-2021 04:45,25-10-2021 05:00,20,41,5.1,19.9,25
25-10-2021 05:00,25-10-2021 05:15,25,40,3.9,17.1,21
25-10-2021 05:15,25-10-2021 05:30,25,40,4.6,16.5,21
25-10-2021 05:30,25-10-2021 05:45,25,40,6.4,16.4,22.9
25-10-2021 05:45,25-10-2021 06:00,25,40,5.9,17,22.9
25-10-2021 06:00,25-10-2021 06:15,22,39,5.1,15.8,21
25-10-2021 06:15,25-10-2021 06:30,22,39,4.7,17.2,21.8
25-10-2021 06:30,25-10-2021 06:45,22,39,8,15.9,23.9
25-10-2021 06:45,25-10-2021 07:00,22,39,7.6,15.6,23.2
25-10-2021 07:00,25-10-2021 07:15,23,40,7.9,12.7,20.6
25-10-2021 07:15,25-10-2021 07:30,23,40,9.5,13.5,23
25-10-2021 07:30,25-10-2021 07:45,23,40,9.6,15,24.6
25-10-2021 07:45,25-10-2021 08:00,23,40,8.1,17.7,25.9
25-10-2021 08:00,25-10-2021 08:15,33,50,8.5,18.7,27.2
25-10-2021 08:15,25-10-2021 08:30,33,50,7.5,22.6,30.1
25-10-2021 08:30,25-10-2021 08:45,33,50,7.1,24.7,31.8
25-10-2021 08:45,25-10-2021 09:00,33,50,7.7,25,32.6
25-10-2021 09:00,25-10-2021 09:15,68,106,5.6,23.1,28.7
25-10-2021 09:15,25-10-2021 09:30,68,106,5.7,20,25.7
25-10-2021 09:30,25-10-2021 09:45,68,106,4,17,21
25-10-2021 09:45,25-10-2021 10:00,68,106,4.4,15.9,20.3
25-10-2021 10:00,25-10-2021 10:15,52,81,3.1,13.4,16.5
25-10-2021 10:15,25-10-2021 10:30,52,81,3.2,13,16.2
25-10-2021 10:30,25-10-2021 10:45,52,81,4.2,11.3,15.5
25-10-2021 10:45,25-10-2021 11:00,52,81,3.9,10.2,14.1
25-10-2021 11:00,25-10-2021 11:15,40,64,2.6,10,12.5
25-10-2021 11:15,25-10-2021 11:30,40,64,3.5,10.6,14.1
25-10-2021 11:30,25-10-2021 11:45,40,64,0.8,10.1,10.9
25-10-2021 11:45,25-10-2021 12:00,40,64,2.1,9.6,11.7
25-10-2021 12:00,25-10-2021 12:15,31,42,5.2,9.5,14.7
25-10-2021 12:15,25-10-2021 12:30,31,42,1.5,10.6,12.1
25-10-2021 12:30,25-10-2021 12:45,31,42,2.6,7.7,10.2
25-10-2021 12:45,25-10-2021 13:00,31,42,3.3,8.4,11.7
25-10-2021 13:00,25-10-2021 13:15,19,39,3.7,8,11.6
25-10-2021 13:15,25-10-2021 13:30,19,39,3.5,8.5,12.1
25-10-2021 13:30,25-10-2021 13:45,19,39,2.9,8.9,11.9
25-10-2021 13:45,25-10-2021 14:00,19,39,4.2,7.3,11.5
25-10-2021 14:00,25-10-2021 14:15,24,39,4,8.2,12.2
25-10-2021 14:15,25-10-2021 14:30,24,39,2.7,7.5,10.2
25-10-2021 14:30,25-10-2021 14:45,24,39,3.6,7.3,10.9
25-10-2021 14:45,25-10-2021 15:00,24,39,2.7,8.6,11.3
25-10-2021 15:00,25-10-2021 15:15,19,41,3.3,7.3,10.5
25-10-2021 15:15,25-10-2021 15:30,19,41,3,7,9.9
25-10-2021 15:30,25-10-2021 15:45,19,41,3.2,8.1,11.3
25-10-2021 15:45,25-10-2021 16:00,19,41,2.8,8.5,11.3
25-10-2021 16:00,25-10-2021 16:15,13,39,2.3,7.3,9.7
25-10-2021 16:15,25-10-2021 16:30,13,39,2.6,7,9.6
25-10-2021 16:30,25-10-2021 16:45,13,39,2.9,7.9,10.8
25-10-2021 16:45,25-10-2021 17:00,13,39,4.9,9.2,14.1
25-10-2021 17:00,25-10-2021 17:15,24,44,3.9,8.6,12.5
25-10-2021 17:15,25-10-2021 17:30,24,44,3.2,10.4,13.6
25-10-2021 17:30,25-10-2021 17:45,24,44,3.2,10.3,13.5
25-10-2021 17:45,25-10-2021 18:00,24,44,0.8,13.2,13.9
25-10-2021 18:00,25-10-2021 18:15,9,45,3.6,13.8,17.4
25-10-2021 18:15,25-10-2021 18:30,9,45,4,12.8,16.8
25-10-2021 18:30,25-10-2021 18:45,9,45,3.5,12.5,16
25-10-2021 18:45,25-10-2021 19:00,9,45,3.2,14.2,17.4
25-10-2021 19:00,25-10-2021 19:15,28,53,3.8,13.1,17
25-10-2021 19:15,25-10-2021 19:30,28,53,3.8,12.5,16.3
25-10-2021 19:30,25-10-2021 19:45,28,53,4.3,14.3,18.6
25-10-2021 19:45,25-10-2021 20:00,28,53,2.4,15.3,17.6
25-10-2021 20:00,25-10-2021 20:15,44,69,4.3,13.8,18.1
25-10-2021 20:15,25-10-2021 20:30,44,69,2.9,15.3,18.2
25-10-2021 20:30,25-10-2021 20:45,44,69,2.7,15.5,18.2
25-10-2021 20:45,25-10-2021 21:00,44,69,4.3,15.4,19.6
25-10-2021 21:00,25-10-2021 21:15,53,88,1.5,16.8,18.3
25-10-2021 21:15,25-10-2021 21:30,53,88,2.4,17.8,20.2
25-10-2021 21:30,25-10-2021 21:45,53,88,3.5,19.2,22.7
25-10-2021 21:45,25-10-2021 22:00,53,88,5.7,19.4,25.1
25-10-2021 22:00,25-10-2021 22:15,70,129,7.9,21.4,29.3
25-10-2021 22:15,25-10-2021 22:30,70,129,6.4,20.1,26.4
25-10-2021 22:30,25-10-2021 22:45,70,129,4.9,19.7,24.6
25-10-2021 22:45,25-10-2021 23:00,70,129,4.9,22.8,27.6
25-10-2021 23:00,25-10-2021 23:15,75,156,9.1,21.1,30.2
25-10-2021 23:15,25-10-2021 23:30,75,156,11.7,25.3,37
25-10-2021 23:30,25-10-2021 23:45,75,156,8.3,20.7,29
25-10-2021 23:45,26-10-2021 00:00,75,156,11.8,20.2,32
26-10-2021 00:00,26-10-2021 00:15,74,228,8.8,22.9,31.7
26-10-2021 00:15,26-10-2021 00:30,74,228,9.5,22,31.5
26-10-2021 00:30,26-10-2021 00:45,74,228,10.2,21,31.2
26-10-2021 00:45,26-10-2021 01:00,74,228,11.3,21,32.3
26-10-2021 01:00,26-10-2021 01:15,83,144,9.2,20.1,29.3
26-10-2021 01:15,26-10-2021 01:30,83,144,7.8,19.1,26.9
26-10-2021 01:30,26-10-2021 01:45,83,144,6.5,18.1,24.6
26-10-2021 01:45,26-10-2021 02:00,83,144,3.4,20,23.3
26-10-2021 02:00,26-10-2021 02:15,72,103,None,None,None
26-10-2021 02:15,26-10-2021 02:30,72,103,None,None,None
26-10-2021 02:30,26-10-2021 02:45,72,103,None,None,None
26-10-2021 02:45,26-10-2021 03:00,72,103,5.8,16.9,22.6
26-10-2021 03:00,26-10-2021 03:15,63,89,4,14.9,18.9
26-10-2021 03:15,26-10-2021 03:30,63,89,4.2,14.7,18.9
26-10-2021 03:30,26-10-2021 03:45,63,89,4.9,14.6,19.5
26-10-2021 03:45,26-10-2021 04:00,63,89,5.5,14.8,20.3
26-10-2021 04:00,26-10-2021 04:15,58,85,5.2,13.8,19
26-10-2021 04:15,26-10-2021 04:30,58,85,5.6,13.9,19.5
26-10-2021 04:30,26-10-2021 04:45,58,85,5,15.4,20.3
26-10-2021 04:45,26-10-2021 05:00,58,85,6.6,14.3,20.9
26-10-2021 05:00,26-10-2021 05:15,56,78,7,14.2,21.2
26-10-2021 05:15,26-10-2021 05:30,56,78,7.5,14.5,22
26-10-2021 05:30,26-10-2021 05:45,56,78,7.9,13.6,21.5
26-10-2021 05:45,26-10-2021 06:00,56,78,9.3,14,23.2
26-10-2021 06:00,26-10-2021 06:15,55,78,11.2,15.5,26.6
26-10-2021 06:15,26-10-2021 06:30,55,78,13,14.4,27.5
26-10-2021 06:30,26-10-2021 06:45,55,78,11.3,15.1,26.4
26-10-2021 06:45,26-10-2021 07:00,None,None,14.7,12.9,27.7
26-10-2021 07:00,26-10-2021 07:15,52,84,14.1,14.6,28.7
26-10-2021 07:15,26-10-2021 07:30,52,84,13.8,14.4,28.2
26-10-2021 07:30,26-10-2021 07:45,52,84,12.2,13.9,26.2
26-10-2021 07:45,26-10-2021 08:00,52,84,11.4,15.4,26.8
26-10-2021 08:00,26-10-2021 08:15,58,89,9.3,18.1,27.4
26-10-2021 08:15,26-10-2021 08:30,58,89,9,18.1,27.1
26-10-2021 08:30,26-10-2021 08:45,58,89,6.5,19.2,25.7
26-10-2021 08:45,26-10-2021 09:00,58,89,4.5,20.6,25.1
26-10-2021 09:00,26-10-2021 09:15,75,117,5.6,21.4,27.1
26-10-2021 09:15,26-10-2021 09:30,75,117,4.2,21.4,25.6
26-10-2021 09:30,26-10-2021 09:45,75,117,3.4,20.6,24
26-10-2021 09:45,26-10-2021 10:00,75,117,3.9,17.9,21.8
26-10-2021 10:00,26-10-2021 10:15,96,188,3.8,15.6,19.4
26-10-2021 10:15,26-10-2021 10:30,96,188,3.5,14.4,17.9
26-10-2021 10:30,26-10-2021 10:45,96,188,3.2,11.6,14.7
26-10-2021 10:45,26-10-2021 11:00,96,188,2.5,11.2,13.7
26-10-2021 11:00,26-10-2021 11:15,72,116,7.1,10.8,17.9
26-10-2021 11:15,26-10-2021 11:30,72,116,3.8,10.2,13.9
26-10-2021 11:30,26-10-2021 11:45,72,116,3.8,9.3,13
26-10-2021 11:45,26-10-2021 12:00,55,86,None,None,None
26-10-2021 12:00,26-10-2021 12:15,55,86,None,None,None
26-10-2021 12:15,26-10-2021 12:30,55,86,None,None,None
26-10-2021 12:30,26-10-2021 12:45,55,86,None,None,None
26-10-2021 12:45,26-10-2021 13:00,44,84,None,None,None
26-10-2021 13:00,26-10-2021 13:15,44,84,None,None,None
26-10-2021 13:15,26-10-2021 13:30,44,84,None,None,None
26-10-2021 13:30,26-10-2021 13:45,44,84,None,None,None
26-10-2021 13:45,26-10-2021 14:00,30,91,None,None,None
26-10-2021 14:00,26-10-2021 14:15,30,91,None,None,None
26-10-2021 14:15,26-10-2021 14:30,30,91,4.4,8.6,13
26-10-2021 14:30,26-10-2021 14:45,30,91,3.3,7.9,11.1
26-10-2021 14:45,26-10-2021 15:00,30,91,4.3,7.2,11.5
26-10-2021 15:00,26-10-2021 15:15,36,96,3.4,6.4,9.8
26-10-2021 15:15,26-10-2021 15:30,36,96,1,9.6,10.5
26-10-2021 15:30,26-10-2021 15:45,36,96,3.3,8.3,11.5
26-10-2021 15:45,26-10-2021 16:00,36,96,2.9,8.9,11.9
26-10-2021 16:00,26-10-2021 16:15,40,112,0.9,10.1,11
26-10-2021 16:15,26-10-2021 16:30,40,112,2.8,8.5,11.3
26-10-2021 16:30,26-10-2021 16:45,40,112,3,8.1,11.1
26-10-2021 16:45,26-10-2021 17:00,40,112,3.5,7.6,11.1
26-10-2021 17:00,26-10-2021 17:15,None,112,1.5,8.1,9.6
26-10-2021 17:15,26-10-2021 17:30,None,112,1.5,9.4,10.9
26-10-2021 17:30,26-10-2021 17:45,None,112,2.6,10.5,13.2
26-10-2021 17:45,26-10-2021 18:00,47,112,2.7,11.3,14
26-10-2021 18:00,26-10-2021 18:15,None,112,3.4,11.6,15
26-10-2021 18:15,26-10-2021 18:30,None,112,3.3,17.8,21
26-10-2021 18:30,26-10-2021 18:45,None,112,3.7,20,23.6
26-10-2021 18:45,26-10-2021 19:00,None,112,2.5,19,21.5
26-10-2021 19:00,26-10-2021 19:15,46,140,2,19.2,21.1
26-10-2021 19:15,26-10-2021 19:30,46,140,4,17,20.9
26-10-2021 19:30,26-10-2021 19:45,46,140,4,15.8,19.8
26-10-2021 19:45,26-10-2021 20:00,46,140,2.4,16.1,18.4
26-10-2021 20:00,26-10-2021 20:15,72,139,2.4,14.7,17.1
26-10-2021 20:15,26-10-2021 20:30,72,139,1.6,15.7,17.3
26-10-2021 20:30,26-10-2021 20:45,72,139,4.9,18.7,23.6
26-10-2021 20:45,26-10-2021 21:00,72,139,3.7,24,27.7
26-10-2021 21:00,26-10-2021 21:15,73,144,6.6,21.5,28.1
26-10-2021 21:15,26-10-2021 21:30,73,144,5.4,21.7,27.1
26-10-2021 21:30,26-10-2021 21:45,73,144,8.4,25.3,33.7
26-10-2021 21:45,26-10-2021 22:00,73,144,17.1,28.5,45.6
26-10-2021 22:00,26-10-2021 22:15,72,172,19.5,25.3,44.7
26-10-2021 22:15,26-10-2021 22:30,72,172,19.6,25.9,45.5
26-10-2021 22:30,26-10-2021 22:45,72,172,17.8,28.2,46
26-10-2021 22:45,26-10-2021 23:00,72,172,13.8,31.4,45.2
26-10-2021 23:00,26-10-2021 23:15,None,None,None,None,None
26-10-2021 23:15,26-10-2021 23:30,None,None,None,None,None
26-10-2021 23:30,26-10-2021 23:45,None,None,None,None,None
26-10-2021 23:45,27-10-2021 00:00,None,None,None,None,None
27-10-2021 00:00,27-10-2021 00:15,None,None,None,None,None
27-10-2021 00:15,27-10-2021 00:30,None,None,None,None,None
27-10-2021 00:30,27-10-2021 00:45,None,None,None,None,None
27-10-2021 00:45,27-10-2021 01:00,None,None,None,None,None
27-10-2021 01:00,27-10-2021 01:15,None,None,None,None,None
27-10-2021 01:15,27-10-2021 01:30,None,None,None,None,None
27-10-2021 01:30,27-10-2021 01:45,None,None,None,None,None
27-10-2021 01:45,27-10-2021 02:00,None,None,None,None,None
27-10-2021 02:00,27-10-2021 02:15,None,None,None,None,None
27-10-2021 02:15,27-10-2021 02:30,None,None,None,None,None
27-10-2021 02:30,27-10-2021 02:45,None,None,None,None,None
27-10-2021 02:45,27-10-2021 03:00,None,None,None,None,None
27-10-2021 03:00,27-10-2021 03:15,None,None,None,None,None
27-10-2021 03:15,27-10-2021 03:30,None,None,None,None,None
27-10-2021 03:30,27-10-2021 03:45,None,None,None,None,None
27-10-2021 03:45,27-10-2021 04:00,None,None,None,None,None
27-10-2021 04:00,27-10-2021 04:15,None,None,None,None,None
27-10-2021 04:15,27-10-2021 04:30,None,None,None,None,None
27-10-2021 04:30,27-10-2021 04:45,None,None,None,None,None
27-10-2021 04:45,27-10-2021 05:00,None,None,None,None,None
27-10-2021 05:00,27-10-2021 05:15,None,None,None,None,None
27-10-2021 05:15,27-10-2021 05:30,None,None,None,None,None
27-10-2021 05:30,27-10-2021 05:45,None,None,None,None,None
27-10-2021 05:45,27-10-2021 06:00,None,None,None,None,None
27-10-2021 06:00,27-10-2021 06:15,None,None,None,None,None
27-10-2021 06:15,27-10-2021 06:30,None,None,None,None,None
27-10-2021 06:30,27-10-2021 06:45,None,None,None,None,None
27-10-2021 06:45,27-10-2021 07:00,None,None,None,None,None
27-10-2021 07:00,27-10-2021 07:15,None,None,None,None,None
27-10-2021 07:15,27-10-2021 07:30,None,None,None,None,None
27-10-2021 07:30,27-10-2021 07:45,None,None,None,None,None
27-10-2021 07:45,27-10-2021 08:00,None,None,None,None,None
27-10-2021 08:00,27-10-2021 08:15,None,None,None,None,None
27-10-2021 08:15,27-10-2021 08:30,None,None,None,None,None
27-10-2021 08:30,27-10-2021 08:45,None,None,None,None,None
27-10-2021 08:45,27-10-2021 09:00,None,None,None,None,None
27-10-2021 09:00,27-10-2021 09:15,None,None,None,None,None
27-10-2021 09:15,27-10-2021 09:30,None,None,None,None,None
27-10-2021 09:30,27-10-2021 09:45,None,None,None,None,None
27-10-2021 09:45,27-10-2021 10:00,None,None,None,None,None
27-10-2021 10:00,27-10-2021 10:15,None,None,None,None,None
27-10-2021 10:15,27-10-2021 10:30,None,None,None,None,None
27-10-2021 10:30,27-10-2021 10:45,None,None,None,None,None
27-10-2021 10:45,27-10-2021 11:00,None,None,None,None,None
27-10-2021 11:00,27-10-2021 11:15,None,None,None,None,None
27-10-2021 11:15,27-10-2021 11:30,None,None,None,None,None
27-10-2021 11:30,27-10-2021 11:45,None,None,None,None,None
27-10-2021 11:45,27-10-2021 12:00,None,None,None,None,None
27-10-2021 12:00,27-10-2021 12:15,None,None,None,None,None
27-10-2021 12:15,27-10-2021 12:30,None,None,None,None,None
27-10-2021 12:30,27-10-2021 12:45,None,None,None,None,None
27-10-2021 12:45,27-10-2021 13:00,None,None,None,None,None
27-10-2021 13:00,27-10-2021 13:15,None,None,None,None,None
27-10-2021 13:15,27-10-2021 13:30,None,None,None,None,None
27-10-2021 13:30,27-10-2021 13:45,79,194,None,None,None
27-10-2021 13:45,27-10-2021 14:00,79,194,None,None,None
27-10-2021 14:00,27-10-2021 14:15,None,None,0.4,10.8,11.2
27-10-2021 14:15,27-10-2021 14:30,None,None,2.5,8.4,10.9
27-10-2021 14:30,27-10-2021 14:45,None,None,6.5,6.2,12.7
27-10-2021 14:45,27-10-2021 15:00,None,None,1.1,4.3,5.4
27-10-2021 15:00,27-10-2021 15:15,51,134,1.3,6.9,8.2
27-10-2021 15:15,27-10-2021 15:30,51,134,2.4,8.7,11
27-10-2021 15:30,27-10-2021 15:45,51,134,5.2,9.6,14.8
27-10-2021 15:45,27-10-2021 16:00,51,134,3.9,8.8,12.8
27-10-2021 16:00,27-10-2021 16:15,52,136,2.5,10.9,13.4
27-10-2021 16:15,27-10-2021 16:30,52,136,4.1,4.7,8.8
27-10-2021 16:30,27-10-2021 16:45,52,136,1.1,6.8,7.9
27-10-2021 16:45,27-10-2021 17:00,52,136,5.2,8.1,13.3
27-10-2021 17:00,27-10-2021 17:15,59,146,2.5,7.8,10.3
27-10-2021 17:15,27-10-2021 17:30,59,146,3.6,12.3,15.9
27-10-2021 17:30,27-10-2021 17:45,59,146,4.6,13.3,17.9
27-10-2021 17:45,27-10-2021 18:00,59,146,5.2,14.4,19.6
27-10-2021 18:00,27-10-2021 18:15,67,144,1.6,14.9,16.5
27-10-2021 18:15,27-10-2021 18:30,67,144,5.3,13.2,18.6
27-10-2021 18:30,27-10-2021 18:45,67,144,6.9,16.1,23
27-10-2021 18:45,27-10-2021 19:00,67,144,6.6,18.5,25.1
27-10-2021 19:00,27-10-2021 19:15,68,158,1.9,20.1,22
27-10-2021 19:15,27-10-2021 19:30,68,158,4.3,18.9,23.3
27-10-2021 19:30,27-10-2021 19:45,68,158,3.3,21,24.3
27-10-2021 19:45,27-10-2021 20:00,68,158,3.3,19.2,22.4
